189.36,1.2087,0.06851264,17.642,,,,,
190.08,1.3053,0.07398821,17.642,,,,,
190.8,1.4027,0.079509126,17.642,,,,,
191.52,1.5011,0.085086725,17.642,,,,,
192.24,1.6003,0.09070967,17.642,,,,,
192.96,1.7006,0.096394967,17.642,,,,,
193.68,1.802,0.102142614,17.642,,,,,
194.4,1.9045,0.107952613,17.642,,,,,
195.12,2.0082,0.113830631,17.642,,,,,
195.84,2.1132,0.119782338,17.642,,,,,
196.56,2.2195,0.125807732,17.642,,,,,
197.28,2.3272,0.131912482,17.642,,,,,
198,2.4363,0.138096588,17.642,,,,,
198.72,2.547,0.144371386,17.642,,,,,
199.44,2.6592,0.15073121,17.642,,,,,
200.16,2.773,0.157181725,17.642,,,,,
200.88,2.8886,0.16373427,17.642,,,,,
201.6,3.0058,0.170377508,17.642,,,,,
202.32,3.1248,0.177122775,17.642,,,,,
203.04,3.2456,0.183970071,17.642,,,,,
203.76,3.3682,0.190919397,17.642,,,,,
204.48,3.4926,0.197970752,17.642,,,,,
205.2,3.6189,0.205129804,17.642,,,,,
205.92,3.747,0.212390885,17.642,,,,,
206.64,3.8769,0.219753996,17.642,,,,,
207.36,4.0085,0.227213468,17.642,,,,,
208.08,4.1419,0.234774969,17.642,,,,,
208.8,4.2769,0.242427162,17.642,,,,,
209.52,4.4134,0.25016438,17.642,,,,,
210.24,4.5512,0.257975286,17.642,,,,,
210.96,4.6903,0.26585988,17.642,,,,,
211.68,4.8305,0.273806825,17.642,,,,,
212.4,4.9714,0.281793447,17.642,,,,,
213.12,5.113,0.289819748,17.642,,,,,
213.84,5.2547,0.297851717,17.642,,,,,
214.56,5.3964,0.305883687,17.642,,,,,
215.28,5.5377,0.313892983,17.642,,,,,
216,5.6781,0.321851264,17.642,,,,,
216.72,5.8173,0.329741526,17.642,,,,,
217.44,5.9547,0.337529759,17.642,,,,,
218.16,6.0898,0.34518762,17.642,,,,,
218.88,6.222,0.352681102,17.642,,,,,
219.6,6.3508,0.359981861,17.642,,,,,
220.32,6.4755,0.367050221,17.642,,,,,
221.04,6.5955,0.373852171,17.642,,,,,
221.76,6.71,0.380342365,17.642,,,,,
222.48,6.8183,0.386481125,17.642,,,,,
223.2,6.9197,0.392228772,17.642,,,,,
223.92,7.0132,0.397528625,17.642,,,,,
224.64,7.0981,0.402341004,17.642,,,,,
225.36,7.1735,0.406614896,17.642,,,,,
226.08,7.2384,0.410293618,17.642,,,,,
226.8,7.2918,0.413320485,17.642,,,,,
